VarName;VarType;VarCompartment;VarMin;VarMax
rxn05376_c0;FORWARD_FLUX;c;0.00044006;0.0044006
rxn05376_c0;REVERSE_FLUX;c;0;0
rxn11809_c0;FORWARD_FLUX;c;0;0
rxn11809_c0;REVERSE_FLUX;c;0;0
rxn01116_c0;FORWARD_FLUX;c;0;0
rxn01116_c0;REVERSE_FLUX;c;0.00333564;0.166972
rxn02182_c0;FORWARD_FLUX;c;0;0
rxn02182_c0;REVERSE_FLUX;c;0;0
rxn02811_c0;FORWARD_FLUX;c;0;0
rxn02811_c0;REVERSE_FLUX;c;0.00237931;0.0237931
rxn03062_c0;FORWARD_FLUX;c;0.00237931;0.0237931
rxn03062_c0;REVERSE_FLUX;c;0;0
rxn00670_c0;FORWARD_FLUX;c;0;1000
rxn00670_c0;REVERSE_FLUX;c;0;1000
rxn01544_c0;REVERSE_FLUX;c;0.000850143;0.00850143
rxn00863_c0;FLUX;c;0;1000
rxn09113_c0;FORWARD_FLUX;c;0;0
rxn09113_c0;REVERSE_FLUX;c;0;0
rxn05557_c0;FLUX;c;0;0
rxn01270_c0;FORWARD_FLUX;c;0;0
rxn01270_c0;REVERSE_FLUX;c;0;0
rxn00751_c0;FORWARD_FLUX;c;0;0
rxn00751_c0;REVERSE_FLUX;c;0;0
rxn00908_c0;FORWARD_FLUX;c;0.0280649;0.603928
rxn00908_c0;REVERSE_FLUX;c;0;0
rxn05515_c0;FLUX;c;0;0
rxn02402_c0;REVERSE_FLUX;c;3.19926e-05;0.000319926
rxn02036_c0;FORWARD_FLUX;c;0;0
rxn02036_c0;REVERSE_FLUX;c;0;0
rxn01607_c0;FORWARD_FLUX;c;0.00180516;0.0180516
rxn01607_c0;REVERSE_FLUX;c;0;0
rxn12845_c0;FORWARD_FLUX;c;0;0
rxn12845_c0;REVERSE_FLUX;c;0;0
rxn05380_c0;FORWARD_FLUX;c;0.00044006;0.0044006
rxn05380_c0;REVERSE_FLUX;c;0;0
rxn05347_c0;FLUX;c;0;0
rxn06077_c0;FORWARD_FLUX;c;0;0
rxn06077_c0;REVERSE_FLUX;c;0;0
rxn03407_c0;FLUX;c;0;0
rxn05143_c0;FORWARD_FLUX;c;0;1000
rxn05143_c0;REVERSE_FLUX;c;0;1000
rxn01303_c0;FLUX;c;0.0023654;0.023654
rxn00113_c0;FORWARD_FLUX;c;0;1000
rxn00113_c0;REVERSE_FLUX;c;0;999.929
rxn04736_c0;FORWARD_FLUX;c;0;0
rxn04736_c0;REVERSE_FLUX;c;0;0
rxn06023_c0;FORWARD_FLUX;c;1.59963e-05;0.000159963
rxn06023_c0;REVERSE_FLUX;c;0;0
rxn01678_c0;FORWARD_FLUX;c;0;0
rxn01678_c0;REVERSE_FLUX;c;0;0
rxn00832_c0;FORWARD_FLUX;c;0;0
rxn00832_c0;REVERSE_FLUX;c;0.00201964;0.0201964
rxn05871_c0;FORWARD_FLUX;c;0;0
rxn05871_c0;REVERSE_FLUX;c;0;0
rxn01106_c0;FORWARD_FLUX;c;0.046744;669.206
rxn01106_c0;REVERSE_FLUX;c;0;0
rxn12640_c0;FORWARD_FLUX;c;0;0
rxn12640_c0;REVERSE_FLUX;c;0;0
rxn00931_c0;FORWARD_FLUX;c;0;1000
rxn00931_c0;REVERSE_FLUX;c;0;1000
rxn02418_c0;FORWARD_FLUX;c;0;0
rxn02418_c0;REVERSE_FLUX;c;0;0
rxn09450_c0;FLUX;c;0;0
rxn00412_c0;FLUX;c;0;999.93
rxn02339_c0;FORWARD_FLUX;c;0;0
rxn02339_c0;REVERSE_FLUX;c;0;0
rxn00650_c0;FORWARD_FLUX;c;0;0
rxn00650_c0;REVERSE_FLUX;c;1.59963e-05;0.000159963
rxn03167_c0;FLUX;c;4.79888e-05;0.000479888
rxn02737_c0;FORWARD_FLUX;c;0;0
rxn02737_c0;REVERSE_FLUX;c;0;0
rxn04604_c0;FLUX;c;0;0
rxn00515_c0;FORWARD_FLUX;c;0;999.978
rxn00515_c0;REVERSE_FLUX;c;0;999.995
rxn05397_c0;FORWARD_FLUX;c;0.00044006;0.0044006
rxn05397_c0;REVERSE_FLUX;c;0;0
rxn03005_c0;FORWARD_FLUX;c;0;999.996
rxn03005_c0;REVERSE_FLUX;c;0;1000
rxn03437_c0;FLUX;c;0.00168919;0.0168919
rxn01353_c0;FORWARD_FLUX;c;0;0
rxn01353_c0;REVERSE_FLUX;c;0;0
rxn10235_c0;FORWARD_FLUX;c;0;0
rxn10235_c0;REVERSE_FLUX;c;0;0
rxn12633_c0;FORWARD_FLUX;c;0;0
rxn12633_c0;REVERSE_FLUX;c;0;0
rxn01639_c0;REVERSE_FLUX;c;0;0
rxn00313_c0;FORWARD_FLUX;c;0.00147457;0.301475
rxn00313_c0;REVERSE_FLUX;c;0;0
rxn00735_c0;FORWARD_FLUX;c;0;0
rxn00735_c0;REVERSE_FLUX;c;0;0
rxn00775_c0;FLUX;c;0;0
rxn05405_c0;FORWARD_FLUX;c;0.00044006;0.0044006
rxn05405_c0;REVERSE_FLUX;c;0;0
rxn10571_c0;FLUX;c;0;1000
rxn00547_c0;FORWARD_FLUX;c;0;0
rxn00547_c0;REVERSE_FLUX;c;0;0
rxn03366_c0;FORWARD_FLUX;c;0;1000
rxn03366_c0;REVERSE_FLUX;c;0;1000
rxn02895_c0;FLUX;c;0.00162617;0.0162617
rxn02508_c0;FORWARD_FLUX;c;0.000243844;0.16388
rxn02508_c0;REVERSE_FLUX;c;0;0
rxn00543_c0;FORWARD_FLUX;c;0;0
rxn00543_c0;REVERSE_FLUX;c;0;0
rxn00428_c0;FORWARD_FLUX;c;0;0
rxn00428_c0;REVERSE_FLUX;c;0;0
rxn00420_c0;FLUX;c;0.033613;669.193
rxn01500_c0;FORWARD_FLUX;c;0;0
rxn01500_c0;REVERSE_FLUX;c;0.00180516;0.0180516
rxn10221_c0;FORWARD_FLUX;c;0.00022003;0.0022003
rxn10221_c0;REVERSE_FLUX;c;0;0
rxn06710_c0;FORWARD_FLUX;c;0;0
rxn06710_c0;REVERSE_FLUX;c;0;0
rxn05005_c0;FORWARD_FLUX;c;1.59963e-05;0.000159963
rxn05005_c0;REVERSE_FLUX;c;0;0
rxn02795_c0;FORWARD_FLUX;c;0;0
rxn02795_c0;REVERSE_FLUX;c;0;0
rxn00048_c0;FLUX;c;3.19926e-05;0.000319926
rxn07876_c0;FORWARD_FLUX;c;0;0
rxn07876_c0;REVERSE_FLUX;c;0;0
rxn12191_c0;FORWARD_FLUX;c;0;1000
rxn12191_c0;REVERSE_FLUX;c;0;1000
rxn09200_c0;FORWARD_FLUX;c;0;0
rxn09200_c0;REVERSE_FLUX;c;0;0
rxn00726_c0;FLUX;c;0;0.16388
rxn01025_c0;FLUX;c;0;0
rxn02155_c0;FORWARD_FLUX;c;3.19926e-05;0.000319926
rxn02155_c0;REVERSE_FLUX;c;0;0
rxn02187_c0;FORWARD_FLUX;c;0;1000
rxn02187_c0;REVERSE_FLUX;c;0;999.996
rxn02475_c0;FLUX;c;3.19926e-05;0.000319926
rxn05339_c0;FORWARD_FLUX;c;0;0
rxn05339_c0;REVERSE_FLUX;c;0;0
rxn02614_c0;FORWARD_FLUX;c;0;0
rxn02614_c0;REVERSE_FLUX;c;0;0
rxn03108_c0;FORWARD_FLUX;c;1.59963e-05;0.000159963
rxn03108_c0;REVERSE_FLUX;c;0;0
rxn01018_c0;FLUX;c;0.00106925;0.0106925
rxn04132_c0;FLUX;c;0;0
rxn05236_c0;FLUX;c;0;0.000948846
rxn00914_c0;FORWARD_FLUX;c;0;0
rxn00914_c0;REVERSE_FLUX;c;0;0
rxn05506_c0;FLUX;c;0;0
rxn03514_c0;FORWARD_FLUX;c;0;0
rxn03514_c0;REVERSE_FLUX;c;0;0
rxn00947_c0;FLUX;c;0;0
rxn02789_c0;FORWARD_FLUX;c;0.00237931;0.0237931
rxn02789_c0;REVERSE_FLUX;c;0;0
rxn03666_c0;FORWARD_FLUX;c;0;0
rxn03666_c0;REVERSE_FLUX;c;0;0
rxn07099_c0;FORWARD_FLUX;c;0;0
rxn07099_c0;REVERSE_FLUX;c;0;0
rxn00988_c0;FLUX;c;0;0
rxn00410_c0;FORWARD_FLUX;c;0;0.00600015
rxn00410_c0;REVERSE_FLUX;c;0;999.93
rxn03063_c0;FORWARD_FLUX;c;0;0
rxn03063_c0;REVERSE_FLUX;c;0;0
rxn12510_c0;FORWARD_FLUX;c;3.19926e-05;0.000319926
rxn12510_c0;REVERSE_FLUX;c;0;0
rxn00151_c0;FORWARD_FLUX;c;0;999.989
rxn00151_c0;REVERSE_FLUX;c;0;1000
rxn04780_c0;FORWARD_FLUX;c;0;0
rxn04780_c0;REVERSE_FLUX;c;0;0
rxn05342_c0;FORWARD_FLUX;c;0;0
rxn05342_c0;REVERSE_FLUX;c;0.000516817;0.00516817
rxn00414_c0;FLUX;c;0;999.93
rxn09110_c0;FORWARD_FLUX;c;0;0
rxn09110_c0;REVERSE_FLUX;c;0;0
rxn06012_c0;FORWARD_FLUX;c;0;0
rxn06012_c0;REVERSE_FLUX;c;0;0
rxn03970_c0;FORWARD_FLUX;c;0;1000
rxn03970_c0;REVERSE_FLUX;c;0;1000
rxn00799_c0;FORWARD_FLUX;c;0;0.360099
rxn00799_c0;REVERSE_FLUX;c;0;999.93
rxn01977_c0;FORWARD_FLUX;c;0;999.999
rxn01977_c0;REVERSE_FLUX;c;0;1000
rxn02405_c0;FLUX;c;0.000387613;0.00387613
rxn00011_c0;REVERSE_FLUX;c;0;1000
rxn01986_c0;FORWARD_FLUX;c;0;0
rxn01986_c0;REVERSE_FLUX;c;0;0
rxn01069_c0;FLUX;c;0.0010904;0.010904
rxn00791_c0;REVERSE_FLUX;c;0.000243844;0.16388
rxn00065_c0;FLUX;c;0;1000
rxn07108_c0;FORWARD_FLUX;c;0;0
rxn07108_c0;REVERSE_FLUX;c;0;0
rxn05181_c0;FLUX;c;0;0
rxn05312_c0;REVERSE_FLUX;c;0;1000
rxn08975_c0;FLUX;c;0;575.586
rxn02884_c0;FORWARD_FLUX;c;0;0
rxn02884_c0;REVERSE_FLUX;c;0;0
rxn03378_c0;FORWARD_FLUX;c;0;0
rxn03378_c0;REVERSE_FLUX;c;0;0
rxn00105_c0;FORWARD_FLUX;c;0;0
rxn00105_c0;REVERSE_FLUX;c;0;0
rxn03446_c0;FLUX;c;0;0
rxn01302_c0;FORWARD_FLUX;c;0;999.997
rxn01302_c0;REVERSE_FLUX;c;0;1000
rxn03486_c0;FORWARD_FLUX;c;0;0
rxn03486_c0;REVERSE_FLUX;c;0;0
rxn00223_c0;FORWARD_FLUX;c;0;0
rxn00223_c0;REVERSE_FLUX;c;0;0
rxn05029_c0;FORWARD_FLUX;c;1.59963e-05;0.000159963
rxn05029_c0;REVERSE_FLUX;c;0;0
rxn05393_c0;FORWARD_FLUX;c;0.00044006;0.0044006
rxn05393_c0;REVERSE_FLUX;c;0;0
rxn01418_c0;FORWARD_FLUX;c;0;0
rxn01418_c0;REVERSE_FLUX;c;0;0
rxn05315_c0;FORWARD_FLUX;c;0;1000
rxn05315_c0;REVERSE_FLUX;c;0;0
rxn05663_c0;FORWARD_FLUX;c;0;0
rxn05663_c0;REVERSE_FLUX;c;0;0.163636
rxn00559_c0;FORWARD_FLUX;c;0;0
rxn00559_c0;REVERSE_FLUX;c;0;0
rxn07609_c0;FORWARD_FLUX;c;0;0
rxn07609_c0;REVERSE_FLUX;c;0;0
rxn03538_c0;FORWARD_FLUX;c;1.59963e-05;0.000159963
rxn03538_c0;REVERSE_FLUX;c;0;0
rxn09310_c0;FLUX;c;1.59963e-05;0.000159963
rxn02834_c0;FLUX;c;0.000409474;0.00409474
rxn01213_c0;FORWARD_FLUX;c;0.000177193;0.00177193
rxn01213_c0;REVERSE_FLUX;c;0;0
rxn00459_c0;FORWARD_FLUX;c;0;0
rxn00459_c0;REVERSE_FLUX;c;0.046744;669.206
rxn12851_c0;FLUX;c;0;0
rxn00770_c0;FORWARD_FLUX;c;0.00424687;601.481
rxn00770_c0;REVERSE_FLUX;c;0;0
rxn05195_c0;FLUX;c;0;0
rxn05209_c0;FORWARD_FLUX;c;0;1000
rxn05209_c0;REVERSE_FLUX;c;0;1000
rxn10234_c0;FORWARD_FLUX;c;0;0
rxn10234_c0;REVERSE_FLUX;c;0;0
rxn06190_c0;FORWARD_FLUX;c;0;0
rxn06190_c0;REVERSE_FLUX;c;0;0
rxn00427_c0;FORWARD_FLUX;c;0;0
rxn00427_c0;REVERSE_FLUX;c;0.055829;1.20756
rxn04238_c0;FORWARD_FLUX;c;0;0
rxn04238_c0;REVERSE_FLUX;c;0;0
rxn06197_c0;FORWARD_FLUX;c;0;0
rxn06197_c0;REVERSE_FLUX;c;0;0
rxn01208_c0;REVERSE_FLUX;c;0.00237931;0.0237931
rxn03513_c0;FORWARD_FLUX;c;0;0
rxn03513_c0;REVERSE_FLUX;c;0;0
rxn10474_c0;FORWARD_FLUX;c;0;0
rxn10474_c0;REVERSE_FLUX;c;1.59963e-05;0.000159963
rxn00260_c0;FORWARD_FLUX;c;0;0
rxn00260_c0;REVERSE_FLUX;c;0.013188;999.943
rxn04757_c0;FORWARD_FLUX;c;0;0
rxn04757_c0;REVERSE_FLUX;c;0;0
rxn05504_c0;FLUX;c;0;0
rxn10473_c0;FORWARD_FLUX;c;0;0
rxn10473_c0;REVERSE_FLUX;c;0;0
rxn00181_c0;FORWARD_FLUX;c;0;0
rxn00181_c0;REVERSE_FLUX;c;0;0
rxn00669_c0;FORWARD_FLUX;c;0;1000
rxn00669_c0;REVERSE_FLUX;c;0;1000
rxn05247_c0;FLUX;c;0;0
rxn00858_c0;FLUX;c;0;0
rxn03136_c0;FORWARD_FLUX;c;0.00161017;0.0161017
rxn03136_c0;REVERSE_FLUX;c;0;0
rxn10229_c0;FLUX;c;0;0
rxn02937_c0;FORWARD_FLUX;c;0.00162617;0.0162617
rxn02937_c0;REVERSE_FLUX;c;0;0
rxn01652_c0;FORWARD_FLUX;c;0;0
rxn01652_c0;REVERSE_FLUX;c;0;0
rxn03541_c0;FORWARD_FLUX;c;0;1000
rxn03541_c0;REVERSE_FLUX;c;0;1000
rxn03137_c0;FORWARD_FLUX;c;0.00201964;0.0201964
rxn03137_c0;REVERSE_FLUX;c;0;0
rxn05544_c0;FLUX;c;0;0
rxn08312_c0;FORWARD_FLUX;c;0;0
rxn08312_c0;REVERSE_FLUX;c;0;0
rxn00952_c0;FLUX;c;0.0023654;0.023654
rxn00161_c0;FLUX;c;0;1000
rxn00371_c0;FLUX;c;0.000143967;0.00143967
rxn10226_c0;FLUX;c;5.50076e-05;0.000550076
rxn09211_c0;FLUX;c;0;0
rxn05006_c0;FORWARD_FLUX;c;1.59963e-05;0.000159963
rxn05006_c0;REVERSE_FLUX;c;0;0
rxn06874_c0;FORWARD_FLUX;c;0;0
rxn06874_c0;REVERSE_FLUX;c;0;0
rxn11599_c0;FORWARD_FLUX;c;0;0
rxn11599_c0;REVERSE_FLUX;c;0;0
rxn12206_c0;FLUX;c;0;0
rxn01800_c0;FLUX;c;0;0
rxn02107_c0;FORWARD_FLUX;c;0;0
rxn02107_c0;REVERSE_FLUX;c;0;0
rxn08309_c0;FORWARD_FLUX;c;0;0
rxn08309_c0;REVERSE_FLUX;c;0;0
rxn05171_c0;FLUX;c;0;0
rxn01512_c0;FORWARD_FLUX;c;0;1000
rxn01512_c0;REVERSE_FLUX;c;0;1000
rxn04954_c0;FORWARD_FLUX;c;0;999.999
rxn04954_c0;REVERSE_FLUX;c;0;1000
rxn05517_c0;FORWARD_FLUX;c;0;0
rxn05517_c0;REVERSE_FLUX;c;0;0
rxn01257_c0;FORWARD_FLUX;c;4.79888e-05;0.000479888
rxn01257_c0;REVERSE_FLUX;c;0;0
rxn00903_c0;FORWARD_FLUX;c;0;0
rxn00903_c0;REVERSE_FLUX;c;0.00446593;0.0446593
rxn01216_c0;FORWARD_FLUX;c;0;0
rxn01216_c0;REVERSE_FLUX;c;0;0
rxn02213_c0;FLUX;c;0.00176148;0.165398
rxn03365_c0;FORWARD_FLUX;c;0;1000
rxn03365_c0;REVERSE_FLUX;c;0;1000
rxn01429_c0;FORWARD_FLUX;c;0;0
rxn01429_c0;REVERSE_FLUX;c;0;0
rxn01127_c0;FORWARD_FLUX;c;0;0
rxn01127_c0;REVERSE_FLUX;c;0;0
rxn05537_c0;FLUX;c;0;0
rxn04908_c0;FORWARD_FLUX;c;0;0
rxn04908_c0;REVERSE_FLUX;c;0;0
rxn06160_c0;FORWARD_FLUX;c;0;0
rxn06160_c0;REVERSE_FLUX;c;0;0
rxn03114_c0;FORWARD_FLUX;c;0;0
rxn03114_c0;REVERSE_FLUX;c;0;0
rxn05341_c0;FORWARD_FLUX;c;0;0
rxn05341_c0;REVERSE_FLUX;c;0;0
rxn05882_c0;FORWARD_FLUX;c;0;0
rxn05882_c0;REVERSE_FLUX;c;0;0
rxn03971_c0;FORWARD_FLUX;c;0;1000
rxn03971_c0;REVERSE_FLUX;c;0;1000
rxn01626_c0;FLUX;c;0;0
rxn07438_c0;FORWARD_FLUX;c;0;0
rxn07438_c0;REVERSE_FLUX;c;0;0
rxn00743_c0;FLUX;c;0;0
rxn02483_c0;FLUX;c;0;0
rxn01265_c0;FORWARD_FLUX;c;0;0
rxn01265_c0;REVERSE_FLUX;c;1.59963e-05;0.000159963
rxn00782_c0;REVERSE_FLUX;c;0;1000
rxn05189_c0;FLUX;c;0;0
rxn00704_c0;FORWARD_FLUX;c;0;0
rxn00704_c0;REVERSE_FLUX;c;0.000646021;0.00646021
rxn01459_c0;FLUX;c;0;0
rxn05252_c0;FLUX;c;0;0
rxn12642_c0;FORWARD_FLUX;c;0;0
rxn12642_c0;REVERSE_FLUX;c;0;0
rxn07673_c0;FORWARD_FLUX;c;0;0
rxn07673_c0;REVERSE_FLUX;c;0;0
rxn05117_c0;FLUX;c;0;0.000319926
rxn01530_c0;FORWARD_FLUX;c;0;0
rxn01530_c0;REVERSE_FLUX;c;0;0
rxn10806_c0;FLUX;c;0;1.53659
rxn01101_c0;FORWARD_FLUX;c;0.033613;669.193
rxn01101_c0;REVERSE_FLUX;c;0;0
rxn00355_c0;FORWARD_FLUX;c;0;0
rxn00355_c0;REVERSE_FLUX;c;0;0
rxn03084_c0;FLUX;c;0.00162617;0.0162617
rxn10233_c0;FORWARD_FLUX;c;5.50076e-05;0.000550076
rxn10233_c0;REVERSE_FLUX;c;0;0
rxn06600_c0;FLUX;c;0;0
rxn02310_c0;FORWARD_FLUX;c;0;0
rxn02310_c0;REVERSE_FLUX;c;0;0
rxn00558_c0;FORWARD_FLUX;c;0;999.999
rxn00558_c0;REVERSE_FLUX;c;0;1000
rxn12635_c0;FORWARD_FLUX;c;0;0
rxn12635_c0;REVERSE_FLUX;c;0;0
rxn00346_c0;FLUX;c;3.19926e-05;0.000319926
rxn05297_c0;FORWARD_FLUX;c;0;1000
rxn05297_c0;REVERSE_FLUX;c;0;1000
rxn04726_c0;FORWARD_FLUX;c;0;0
rxn04726_c0;REVERSE_FLUX;c;0;0
rxn03127_c0;FORWARD_FLUX;c;0;0
rxn03127_c0;REVERSE_FLUX;c;0;0
rxn00194_c0;FLUX;c;0;0
rxn00806_c0;FORWARD_FLUX;c;0;0
rxn00806_c0;REVERSE_FLUX;c;0.00193925;0.0193925
rxn02199_c0;FORWARD_FLUX;c;0;0
rxn02199_c0;REVERSE_FLUX;c;0;0
rxn01851_c0;FLUX;c;0;0
rxn11834_c0;FORWARD_FLUX;c;0;0
rxn11834_c0;REVERSE_FLUX;c;0;0
rxn09449_c0;FLUX;c;0;0
rxn05192_c0;FLUX;c;0;0
rxn00314_c0;FORWARD_FLUX;c;0;0
rxn00314_c0;REVERSE_FLUX;c;0;0
rxn14138_c0;FORWARD_FLUX;c;0;0
rxn14138_c0;REVERSE_FLUX;c;0;0
rxn05538_c0;FLUX;c;0;0
rxn05616_c0;FORWARD_FLUX;c;0;1000
rxn05616_c0;REVERSE_FLUX;c;0;0
rxn01790_c0;FORWARD_FLUX;c;0;0
rxn01790_c0;REVERSE_FLUX;c;3.19926e-05;0.000319926
rxn05651_c0;FORWARD_FLUX;c;1.59963e-05;0.000159963
rxn05651_c0;REVERSE_FLUX;c;0;0
rxn00077_c0;FORWARD_FLUX;c;0;1000
rxn00077_c0;REVERSE_FLUX;c;0;1000
rxn01388_c0;FORWARD_FLUX;c;0;1000
rxn01388_c0;REVERSE_FLUX;c;0;1000
rxn02391_c0;FORWARD_FLUX;c;0;0
rxn02391_c0;REVERSE_FLUX;c;0;0
rxn03638_c0;FLUX;c;0.000516817;0.00516817
rxn02897_c0;FORWARD_FLUX;c;1.59963e-05;0.000159963
rxn02897_c0;REVERSE_FLUX;c;0;0
rxn05126_c0;FLUX;c;0;0
rxn05249_c0;FLUX;c;0;0
rxn04047_c0;FORWARD_FLUX;c;0;0
rxn04047_c0;REVERSE_FLUX;c;0;0
rxn10223_c0;FORWARD_FLUX;c;0;0
rxn10223_c0;REVERSE_FLUX;c;0;0
rxn04658_c0;FLUX;c;0;0
rxn10260_c0;FORWARD_FLUX;c;0.000165023;0.00165023
rxn10260_c0;REVERSE_FLUX;c;0;0
rxn03915_c0;FORWARD_FLUX;c;0;0
rxn03915_c0;REVERSE_FLUX;c;0;0
rxn03075_c0;FORWARD_FLUX;c;0;0
rxn03075_c0;REVERSE_FLUX;c;0;0
rxn01368_c0;FLUX;c;0;0
rxn09199_c0;FORWARD_FLUX;c;0;0
rxn09199_c0;REVERSE_FLUX;c;0;0
rxn05939_c0;FORWARD_FLUX;c;0;0
rxn05939_c0;REVERSE_FLUX;c;0.0774082;999.995
rxn09109_c0;FORWARD_FLUX;c;0;0
rxn09109_c0;REVERSE_FLUX;c;0;0
rxn00141_c0;FORWARD_FLUX;c;0.000850143;601.478
rxn00141_c0;REVERSE_FLUX;c;0;0
rxn02003_c0;FORWARD_FLUX;c;0;0
rxn02003_c0;REVERSE_FLUX;c;0.000129204;0.00129204
rxn07056_c0;FORWARD_FLUX;c;0;0
rxn07056_c0;REVERSE_FLUX;c;0;0
rxn14294_c0;FORWARD_FLUX;c;0;0
rxn14294_c0;REVERSE_FLUX;c;0;0
rxn00186_c0;FLUX;c;0;0
rxn01241_c0;FORWARD_FLUX;c;0;0
rxn01241_c0;REVERSE_FLUX;c;0;0
rxn00859_c0;FORWARD_FLUX;c;0;0.00409474
rxn00859_c0;REVERSE_FLUX;c;0;1000
rxn00438_c0;FORWARD_FLUX;c;1.59963e-05;0.000159963
rxn00438_c0;REVERSE_FLUX;c;0;0
rxn07346_c0;FORWARD_FLUX;c;0;0
rxn07346_c0;REVERSE_FLUX;c;0;0
rxn04744_c0;FORWARD_FLUX;c;0;0
rxn04744_c0;REVERSE_FLUX;c;0;0
rxn02185_c0;FORWARD_FLUX;c;0;0
rxn02185_c0;REVERSE_FLUX;c;0.00423093;0.0423093
rxn00763_c0;FORWARD_FLUX;c;0;0
rxn00763_c0;REVERSE_FLUX;c;0;0
rxn02473_c0;FLUX;c;0.000409474;0.00409474
rxn03665_c0;FORWARD_FLUX;c;0;0
rxn03665_c0;REVERSE_FLUX;c;0;0
rxn06060_c0;FORWARD_FLUX;c;0;0
rxn06060_c0;REVERSE_FLUX;c;0;0
rxn01434_c0;FORWARD_FLUX;c;0.00127443;999.931
rxn01434_c0;REVERSE_FLUX;c;0;0
rxn06299_c0;FORWARD_FLUX;c;0;0
rxn06299_c0;REVERSE_FLUX;c;0.111658;2.41511
rxn00912_c0;FORWARD_FLUX;c;0.055861;1.20759
rxn00912_c0;REVERSE_FLUX;c;0;0
rxn12147_c0;FLUX;c;0;0
rxn03512_c0;FORWARD_FLUX;c;0;0
rxn03512_c0;REVERSE_FLUX;c;0;0
rxn11938_c0;FLUX;c;0.055829;1.20756
rxn00985_c0;FORWARD_FLUX;c;0;1000
rxn00985_c0;REVERSE_FLUX;c;0;1000
rxn12849_c0;FLUX;c;0;0
rxn10259_c0;FORWARD_FLUX;c;0.000165023;0.00165023
rxn10259_c0;REVERSE_FLUX;c;0;0
rxn01602_c0;FORWARD_FLUX;c;0;0
rxn01602_c0;REVERSE_FLUX;c;0;0
rxn07720_c0;FORWARD_FLUX;c;0;0
rxn07720_c0;REVERSE_FLUX;c;0;0
rxn08094_c0;FORWARD_FLUX;c;0;0
rxn08094_c0;REVERSE_FLUX;c;0.0824117;1000
rxn03068_c0;FORWARD_FLUX;c;0;999.996
rxn03068_c0;REVERSE_FLUX;c;0;1000
rxn05223_c0;FLUX;c;0;0
rxn03020_c0;FORWARD_FLUX;c;0;0
rxn03020_c0;REVERSE_FLUX;c;0.055829;1.20756
rxn02927_c0;FLUX;c;0;0
rxn05344_c0;FLUX;c;0;0
rxn12636_c0;FORWARD_FLUX;c;0;0
rxn12636_c0;REVERSE_FLUX;c;0;0
rxn05144_c0;FLUX;c;1.59963e-05;0.000159963
rxn11759_c0;FORWARD_FLUX;c;0;0
rxn11759_c0;REVERSE_FLUX;c;0;0
rxn05414_c0;FORWARD_FLUX;c;0;0
rxn05414_c0;REVERSE_FLUX;c;0;0
rxn05596_c0;FORWARD_FLUX;c;0;1000
rxn05596_c0;REVERSE_FLUX;c;0;1000
rxn02373_c0;REVERSE_FLUX;c;0;0.360952
rxn03094_c0;FORWARD_FLUX;c;0;0
rxn03094_c0;REVERSE_FLUX;c;0;0
rxn00085_c0;FORWARD_FLUX;c;0;0
rxn00085_c0;REVERSE_FLUX;c;0.0625804;999.993
rxn00119_c0;FORWARD_FLUX;c;0.00132766;0.0132766
rxn00119_c0;REVERSE_FLUX;c;0;0
rxn11749_c0;FORWARD_FLUX;c;0;0
rxn11749_c0;REVERSE_FLUX;c;0;0
rxn03873_c0;FORWARD_FLUX;c;0;0
rxn03873_c0;REVERSE_FLUX;c;0;0
rxn04453_c0;FLUX;c;0;0
rxn00876_c0;FORWARD_FLUX;c;0;0
rxn00876_c0;REVERSE_FLUX;c;0;0
rxn05468_c0;FORWARD_FLUX;c;0;0
rxn05468_c0;REVERSE_FLUX;c;0;0.317249
rxn09345_c0;FORWARD_FLUX;c;0.000129204;0.00129204
rxn09345_c0;REVERSE_FLUX;c;0;0
rxn01633_c0;FLUX;c;0;0
rxn01466_c0;FORWARD_FLUX;c;0.000177193;0.00177193
rxn01466_c0;REVERSE_FLUX;c;0;0
rxn05187_c0;FLUX;c;0;0
rxn03409_c0;FLUX;c;0;0
rxn00974_c0;FORWARD_FLUX;c;0;1000
rxn00974_c0;REVERSE_FLUX;c;0;1000
rxn05740_c0;FORWARD_FLUX;c;0;0
rxn05740_c0;REVERSE_FLUX;c;0;0
rxn09203_c0;FORWARD_FLUX;c;0;0
rxn09203_c0;REVERSE_FLUX;c;0;0
rxn01225_c0;FLUX;c;0;0
rxn04760_c0;FORWARD_FLUX;c;0;0
rxn04760_c0;REVERSE_FLUX;c;0;0
rxn00835_c0;FORWARD_FLUX;c;0;0
rxn00835_c0;REVERSE_FLUX;c;0;0
rxn00409_c0;FORWARD_FLUX;c;0.000882681;0.00914673
rxn00409_c0;REVERSE_FLUX;c;0;0
rxn07885_c0;FORWARD_FLUX;c;0;0
rxn07885_c0;REVERSE_FLUX;c;0;0
rxn05534_c0;FLUX;c;0;0
rxn03041_c0;FLUX;c;0;0
rxn00778_c0;FORWARD_FLUX;c;0;0
rxn00778_c0;REVERSE_FLUX;c;0;0
rxn10052_c0;FORWARD_FLUX;c;1.59963e-05;0.000159963
rxn10052_c0;REVERSE_FLUX;c;0;0
rxn07672_c0;FORWARD_FLUX;c;0;0
rxn07672_c0;REVERSE_FLUX;c;0;0
rxn04133_c0;FLUX;c;0;0
rxn05540_c0;FLUX;c;0;0
